,Date,Door,EnergyKWh,Environment,HotGasPipe,LiquidPipe,Refrigerated,SuctionPipe,Time
3384,2023-03-17 07:24:00,0.0,,20.8,27.7,26.0,-0.3,12.7,3384
3385,2023-03-17 07:25:00,0.0,100.0,20.8,27.0,25.8,-0.2,13.2,3385
3386,2023-03-17 07:26:00,0.0,,20.7,26.5,25.6,0.0,13.8,3386
3387,2023-03-17 07:27:00,0.0,,20.7,26.0,25.5,0.1,14.4,3387
3388,2023-03-17 07:28:00,0.0,,20.8,25.5,25.2,0.4,14.9,3388
3389,2023-03-17 07:29:00,0.0,,20.7,25.2,25.0,0.4,15.3,3389
3390,2023-03-17 07:30:00,0.0,,20.8,24.9,24.8,0.4,15.5,3390
3391,2023-03-17 07:31:00,0.0,100.0,20.8,24.4,24.6,0.7,16.0,3391
3392,2023-03-17 07:32:00,0.0,,20.6,24.2,24.5,0.9,16.3,3392
3393,2023-03-17 07:33:00,0.0,,20.6,24.0,24.3,0.9,16.5,3393
3394,2023-03-17 07:34:00,0.0,,20.7,23.8,24.2,0.9,16.8,3394
3395,2023-03-17 07:35:00,0.0,,20.7,23.6,24.1,1.1,17.1,3395
3396,2023-03-17 07:36:00,0.0,,20.7,23.4,23.8,1.2,17.3,3396
3397,2023-03-17 07:37:00,0.0,100.0,20.7,23.2,23.6,1.4,17.4,3397
3398,2023-03-17 07:38:00,0.0,,20.7,23.0,23.6,1.4,17.7,3398
3399,2023-03-17 07:39:00,0.0,,20.4,22.5,22.8,-3.6,17.9,3399
3400,2023-03-17 07:40:00,0.0,,20.4,30.4,27.1,-4.1,11.5,3400
3401,2023-03-17 07:41:00,0.0,,21.0,39.4,28.9,-2.3,6.4,3401
3402,2023-03-17 07:42:00,0.0,,21.1,40.1,28.3,-2.2,6.1,3402
3403,2023-03-17 07:43:00,0.0,1300.0,21.0,37.8,27.7,-1.7,7.0,3403
3404,2023-03-17 07:44:00,0.0,,20.9,35.1,27.2,-1.5,8.0,3404
3405,2023-03-17 07:45:00,0.0,,20.9,32.8,27.0,-1.1,9.1,3405
3406,2023-03-17 07:46:00,0.0,,20.9,31.0,26.7,-1.1,10.1,3406
3407,2023-03-17 07:47:00,0.0,,20.8,29.4,26.4,-0.7,10.9,3407
3408,2023-03-17 07:48:00,0.0,,20.8,28.5,26.3,-0.6,11.7,3408
3409,2023-03-17 07:49:00,0.0,100.0,20.9,27.6,26.0,-0.3,12.4,3409
3410,2023-03-17 07:50:00,0.0,,20.7,27.1,25.8,-0.4,13.1,3410
3411,2023-03-17 07:51:00,0.0,,20.7,26.4,25.6,-0.2,13.7,3411
3412,2023-03-17 07:52:00,0.0,,20.8,25.9,25.5,0.1,14.3,3412
3413,2023-03-17 07:53:00,0.0,,20.7,25.4,25.2,0.1,14.7,3413
3414,2023-03-17 07:54:00,0.0,,20.8,24.8,25.0,0.4,15.2,3414
3415,2023-03-17 07:55:00,0.0,150.0,20.7,24.6,24.9,0.3,15.5,3415
3416,2023-03-17 07:56:00,0.0,,20.7,24.2,24.7,0.6,15.9,3416
3417,2023-03-17 07:57:00,0.0,,20.8,24.1,24.6,0.7,16.2,3417
3418,2023-03-17 07:58:00,0.0,,20.7,24.0,24.4,0.8,16.4,3418
3419,2023-03-17 07:59:00,0.0,,20.7,23.6,24.2,0.9,16.7,3419
3420,2023-03-17 08:00:00,0.0,,20.8,23.5,24.0,0.9,17.0,3420
3421,2023-03-17 08:01:00,0.0,100.0,20.8,23.4,23.8,1.1,17.2,3421
3422,2023-03-17 08:02:00,0.0,,20.7,23.2,23.6,1.1,17.4,3422
3423,2023-03-17 08:03:00,0.0,,20.6,23.1,23.6,1.4,17.4,3423
3424,2023-03-17 08:04:00,0.0,,20.7,23.0,23.4,1.5,17.7,3424
3425,2023-03-17 08:05:00,0.0,,20.2,26.7,24.9,-3.7,14.2,3425
3426,2023-03-17 08:06:00,0.0,,20.8,37.2,28.8,-2.0,7.5,3426
3427,2023-03-17 08:07:00,0.0,1200.0,21.2,40.4,28.7,-2.1,5.9,3427
3428,2023-03-17 08:08:00,0.0,,21.0,38.5,28.1,-1.7,6.7,3428
3429,2023-03-17 08:09:00,0.0,,20.9,35.7,27.5,-1.5,7.7,3429
3430,2023-03-17 08:10:00,0.0,,21.0,33.4,27.1,-1.3,8.8,3430
3431,2023-03-17 08:11:00,0.0,,21.0,31.5,26.8,-1.1,9.8,3431
3432,2023-03-17 08:12:00,0.0,,20.9,30.0,26.4,-0.7,10.8,3432
3433,2023-03-17 08:13:00,0.0,150.0,20.8,28.9,26.4,-0.6,11.5,3433
3434,2023-03-17 08:14:00,0.0,,20.9,28.0,26.0,-0.4,12.1,3434
3435,2023-03-17 08:15:00,0.0,,20.8,27.3,25.8,-0.1,12.9,3435
3436,2023-03-17 08:16:00,0.0,,20.9,26.7,25.7,-0.2,13.5,3436
3437,2023-03-17 08:17:00,0.0,,20.8,26.2,25.5,0.1,14.0,3437
3438,2023-03-17 08:18:00,0.0,,20.8,25.8,25.3,0.3,14.5,3438
3439,2023-03-17 08:19:00,0.0,150.0,20.8,25.4,25.1,0.4,14.9,3439
3440,2023-03-17 08:20:00,0.0,,20.8,25.2,24.9,0.6,15.3,3440
3441,2023-03-17 08:21:00,0.0,,20.8,24.8,24.7,0.6,15.7,3441
3442,2023-03-17 08:22:00,0.0,,20.8,24.6,24.6,0.7,16.0,3442
3443,2023-03-17 08:23:00,0.0,,20.7,24.4,24.4,0.8,16.3,3443
3444,2023-03-17 08:24:00,0.0,,20.7,24.1,24.2,0.9,16.6,3444
3445,2023-03-17 08:25:00,0.0,50.0,20.7,23.9,24.0,0.9,16.9,3445
3446,2023-03-17 08:26:00,0.0,,20.7,23.6,23.9,1.0,17.1,3446
3447,2023-03-17 08:27:00,0.0,,20.7,23.3,23.6,1.2,17.3,3447
3448,2023-03-17 08:28:00,0.0,,20.7,23.2,23.5,1.5,17.5,3448
3449,2023-03-17 08:29:00,0.0,,20.7,23.1,23.4,1.6,17.7,3449
3450,2023-03-17 08:30:00,0.0,,20.1,23.1,22.7,-2.6,17.6,3450
3451,2023-03-17 08:31:00,0.0,5650.0,20.6,32.0,27.2,-2.7,15.8,3451
3452,2023-03-17 08:32:00,0.0,,20.7,41.6,29.0,-4.3,13.7,3452
3453,2023-03-17 08:33:00,0.0,,20.9,49.3,30.4,-1.2,8.9,3453
3454,2023-03-17 08:34:00,0.0,,21.2,49.7,29.7,-0.7,8.0,3454
3455,2023-03-17 08:35:00,0.0,,21.2,46.1,28.9,-0.2,8.4,3455
3456,2023-03-17 08:36:00,0.0,,21.2,42.0,28.3,0.0,9.2,3456
3457,2023-03-17 08:37:00,0.0,1650.0,21.2,38.5,28.0,0.2,10.3,3457
3458,2023-03-17 08:38:00,0.0,,21.1,35.7,27.8,0.4,11.2,3458
3459,2023-03-17 08:39:00,0.0,,21.0,33.5,27.5,0.7,11.9,3459
3460,2023-03-17 08:40:00,0.0,,21.0,32.1,27.2,1.0,12.7,3460
3461,2023-03-17 08:41:00,0.0,,21.0,30.8,27.0,1.1,13.3,3461
3462,2023-03-17 08:42:00,0.0,,20.3,29.3,25.8,-3.1,13.4,3462
3463,2023-03-17 08:43:00,0.0,800.0,20.5,37.7,28.8,-3.1,11.0,3463
3464,2023-03-17 08:44:00,0.0,,21.1,46.3,29.8,-1.8,7.4,3464
3465,2023-03-17 08:45:00,0.0,,21.2,47.2,29.0,-1.7,6.8,3465
3466,2023-03-17 08:46:00,0.0,,21.2,43.9,28.4,-1.3,7.6,3466
3467,2023-03-17 08:47:00,0.0,,21.2,40.1,28.1,-0.8,8.6,3467
3468,2023-03-17 08:48:00,0.0,,21.1,36.8,27.8,-0.7,9.6,3468
3469,2023-03-17 08:49:00,0.0,750.0,21.1,34.5,27.5,-0.5,10.5,3469
3470,2023-03-17 08:50:00,0.0,,21.0,32.6,27.3,-0.3,11.3,3470
3471,2023-03-17 08:51:00,0.0,,21.1,31.2,27.0,0.0,12.2,3471
3472,2023-03-17 08:52:00,0.0,,21.0,29.8,26.9,0.2,12.8,3472
3473,2023-03-17 08:53:00,0.0,,21.0,28.8,26.7,0.3,13.5,3473
3474,2023-03-17 08:54:00,0.0,,20.9,27.9,26.3,0.4,14.1,3474
3475,2023-03-17 08:55:00,0.0,100.0,20.9,27.3,26.1,0.5,14.5,3475
3476,2023-03-17 08:56:00,0.0,,21.0,26.6,25.8,0.7,15.0,3476
3477,2023-03-17 08:57:00,0.0,,21.0,26.2,25.6,1.0,15.4,3477
3478,2023-03-17 08:58:00,0.0,,21.0,25.9,25.5,1.1,15.8,3478
3479,2023-03-17 08:59:00,0.0,,20.9,25.5,25.2,1.2,16.1,3479
3480,2023-03-17 09:00:00,0.0,,20.9,25.1,24.9,1.3,16.5,3480
3481,2023-03-17 09:01:00,0.0,150.0,20.8,24.8,24.9,1.5,16.7,3481
3482,2023-03-17 09:02:00,0.0,,21.1,28.9,26.9,-2.0,13.7,3482
3483,2023-03-17 09:03:00,0.0,,21.0,40.4,29.2,-2.1,7.5,3483
3484,2023-03-17 09:04:00,0.0,,21.2,43.0,28.9,-2.0,6.2,3484
3485,2023-03-17 09:05:00,0.0,,21.1,40.6,28.1,-1.7,6.9,3485
3486,2023-03-17 09:06:00,0.0,,21.1,37.4,27.5,-1.4,7.9,3486
3487,2023-03-17 09:07:00,0.0,1200.0,21.1,34.8,27.2,-1.1,9.0,3487
3488,2023-03-17 09:08:00,0.0,,21.0,32.6,27.0,-1.0,10.0,3488
3489,2023-03-17 09:09:00,0.0,,21.1,30.9,26.7,-0.8,10.9,3489
3490,2023-03-17 09:10:00,0.0,,21.0,29.5,26.5,-0.5,11.7,3490
3491,2023-03-17 09:11:00,0.0,,21.1,28.7,26.2,-0.3,12.4,3491
3492,2023-03-17 09:12:00,0.0,,20.9,28.0,26.1,-0.2,13.1,3492
3493,2023-03-17 09:13:00,0.0,150.0,21.0,27.5,25.8,0.0,13.8,3493
3494,2023-03-17 09:14:00,0.0,,21.0,27.2,25.6,0.1,14.3,3494
3495,2023-03-17 09:15:00,0.0,,20.9,26.8,25.4,0.4,14.7,3495
3496,2023-03-17 09:16:00,0.0,,20.9,26.4,25.2,0.5,15.2,3496
3497,2023-03-17 09:17:00,0.0,,20.9,26.1,25.1,0.6,15.5,3497
3498,2023-03-17 09:18:00,0.0,,20.9,25.6,24.8,0.7,15.9,3498
3499,2023-03-17 09:19:00,0.0,100.0,21.0,25.0,24.7,0.8,16.3,3499
3500,2023-03-17 09:20:00,0.0,,20.9,24.6,24.5,0.8,16.5,3500
3501,2023-03-17 09:21:00,0.0,,20.9,24.1,24.3,0.9,16.9,3501
3502,2023-03-17 09:22:00,0.0,,20.8,23.8,24.1,1.2,17.0,3502
3503,2023-03-17 09:23:00,0.0,,20.9,23.6,24.0,1.1,17.3,3503
3504,2023-03-17 09:24:00,0.0,,20.8,23.3,23.9,1.4,17.5,3504
3505,2023-03-17 09:25:00,0.0,100.0,20.5,22.9,23.1,-2.9,17.7,3505
3506,2023-03-17 09:26:00,0.0,,20.1,31.4,27.5,-5.2,11.5,3506
3507,2023-03-17 09:27:00,0.0,,20.9,40.4,29.2,-2.2,6.6,3507
3508,2023-03-17 09:28:00,0.0,,21.1,40.7,28.4,-2.0,6.4,3508
3509,2023-03-17 09:29:00,0.0,,21.1,38.2,27.8,-1.4,7.3,3509
3510,2023-03-17 09:30:00,0.0,,21.1,35.4,27.3,-1.3,8.4,3510
3511,2023-03-17 09:31:00,0.0,1200.0,21.1,33.1,27.1,-1.0,9.4,3511
3512,2023-03-17 09:32:00,0.0,,21.1,31.4,26.8,-0.8,10.4,3512
3513,2023-03-17 09:33:00,0.0,,21.1,29.8,26.4,-0.7,11.2,3513
3514,2023-03-17 09:34:00,0.0,,21.0,28.8,26.3,-0.5,12.1,3514
3515,2023-03-17 09:35:00,0.0,,21.0,28.0,26.1,-0.3,12.7,3515
3516,2023-03-17 09:36:00,0.0,,20.9,27.3,25.9,-0.3,13.4,3516
3517,2023-03-17 09:37:00,0.0,150.0,20.9,26.7,25.7,-0.1,13.8,3517
3518,2023-03-17 09:38:00,0.0,,21.0,26.3,25.4,0.2,14.5,3518
3519,2023-03-17 09:39:00,0.0,,21.0,25.8,25.3,0.4,14.9,3519
3520,2023-03-17 09:40:00,0.0,,20.9,25.4,25.2,0.4,15.4,3520
3521,2023-03-17 09:41:00,0.0,,20.9,25.0,25.0,0.6,15.8,3521
3522,2023-03-17 09:42:00,0.0,,20.8,24.6,24.8,0.7,16.1,3522
3523,2023-03-17 09:43:00,0.0,100.0,20.9,24.1,24.5,0.8,16.4,3523
3524,2023-03-17 09:44:00,1.0,,20.3,23.5,23.4,-2.6,16.1,3524
3525,2023-03-17 09:45:00,1.0,,20.7,32.7,27.3,-0.3,10.1,3525
3526,2023-03-17 09:46:00,1.0,,21.2,42.6,29.3,6.0,7.4,3526
3527,2023-03-17 09:47:00,1.0,,21.3,43.2,28.9,7.5,7.6,3527
3528,2023-03-17 09:48:00,1.0,,21.2,40.6,28.4,8.9,8.5,3528
3529,2023-03-17 09:49:00,1.0,1250.0,21.1,37.3,28.1,10.0,9.6,3529
3530,2023-03-17 09:50:00,1.0,,21.2,34.7,27.7,10.7,10.5,3530
3531,2023-03-17 09:51:00,1.0,,21.2,32.6,27.6,11.2,11.4,3531
3532,2023-03-17 09:52:00,1.0,,21.1,31.0,27.4,11.3,12.2,3532
3533,2023-03-17 09:53:00,1.0,,21.2,31.5,26.8,7.3,11.8,3533
3534,2023-03-17 09:54:00,1.0,,20.9,41.1,29.8,7.0,9.4,3534
3535,2023-03-17 09:55:00,0.0,1650.0,21.2,48.6,30.0,2.4,5.3,3535
3536,2023-03-17 09:56:00,0.0,,21.1,54.9,30.9,-1.3,3.9,3536
3537,2023-03-17 09:57:00,0.0,,21.7,57.2,31.4,-5.3,2.5,3537
3538,2023-03-17 09:58:00,0.0,,21.7,58.5,30.7,-2.9,0.5,3538
3539,2023-03-17 09:59:00,0.0,,21.9,54.9,29.7,-3.5,1.4,3539
3540,2023-03-17 10:00:00,0.0,,21.7,49.4,28.9,-3.0,3.0,3540
3541,2023-03-17 10:01:00,0.0,2700.0,21.6,44.4,28.4,-2.4,4.5,3541
3542,2023-03-17 10:02:00,0.0,,21.5,40.3,28.1,-1.7,6.0,3542
3543,2023-03-17 10:03:00,0.0,,21.4,37.1,27.9,-1.5,7.4,3543
3544,2023-03-17 10:04:00,0.0,,21.4,34.9,27.6,-1.2,8.4,3544
3545,2023-03-17 10:05:00,0.0,,21.4,33.2,27.3,-0.9,9.5,3545
3546,2023-03-17 10:06:00,0.0,,21.3,31.8,27.1,-0.8,10.6,3546
3547,2023-03-17 10:07:00,0.0,250.0,21.4,30.7,26.9,-0.6,11.3,3547
3548,2023-03-17 10:08:00,0.0,,21.4,29.8,26.6,-0.4,12.1,3548
3549,2023-03-17 10:09:00,0.0,,21.3,28.8,26.4,0.0,12.9,3549
3550,2023-03-17 10:10:00,0.0,,21.2,28.2,26.3,0.0,13.5,3550
3551,2023-03-17 10:11:00,0.0,,21.3,27.5,25.8,0.2,14.2,3551
3552,2023-03-17 10:12:00,0.0,,21.2,27.0,25.7,0.4,14.6,3552
3553,2023-03-17 10:13:00,0.0,100.0,21.2,26.5,25.4,0.5,15.1,3553
3554,2023-03-17 10:14:00,0.0,,21.2,26.1,25.2,0.7,15.4,3554
3555,2023-03-17 10:15:00,0.0,,21.2,25.5,25.0,0.9,15.8,3555
3556,2023-03-17 10:16:00,0.0,,21.1,25.2,24.9,1.1,16.2,3556
3557,2023-03-17 10:17:00,0.0,,21.2,24.9,24.8,1.3,16.5,3557
3558,2023-03-17 10:18:00,0.0,,21.2,24.6,24.6,1.4,16.9,3558
3559,2023-03-17 10:19:00,0.0,100.0,21.3,24.3,24.3,1.5,17.1,3559
3560,2023-03-17 10:20:00,1.0,,21.4,31.5,26.7,-2.4,12.2,3560
3561,2023-03-17 10:21:00,0.0,,21.3,42.4,29.8,-1.3,5.4,3561
3562,2023-03-17 10:22:00,1.0,,21.9,46.4,29.5,1.4,3.7,3562
3563,2023-03-17 10:23:00,1.0,,21.8,47.0,30.1,-2.2,2.8,3563
3564,2023-03-17 10:24:00,0.0,,21.7,51.6,30.6,-1.8,2.6,3564
3565,2023-03-17 10:25:00,0.0,3000.0,22.2,51.8,30.3,-2.2,3.3,3565
3566,2023-03-17 10:26:00,1.0,,22.2,48.0,29.3,-0.8,4.7,3566
3567,2023-03-17 10:27:00,0.0,,22.0,43.5,28.8,-0.7,6.1,3567
3568,2023-03-17 10:28:00,0.0,,21.9,,28.5,,7.3,3568
3569,2023-03-17 10:29:00,0.0,,21.9,39.7,,-0.4,,3569
3570,2023-03-17 10:30:00,1.0,,,36.7,28.3,-0.3,8.6,3570
3571,2023-03-17 10:31:00,0.0,550.0,21.7,34.4,27.2,-3.2,9.1,3571
3572,2023-03-17 10:32:00,0.0,,20.9,42.1,29.7,-4.7,6.9,3572
3573,2023-03-17 10:33:00,0.0,,21.9,48.6,30.1,-2.4,4.8,3573
3574,2023-03-17 10:34:00,0.0,,22.0,46.7,28.9,-2.2,5.4,3574
3575,2023-03-17 10:35:00,0.0,,22.0,42.7,28.2,-1.9,6.5,3575
3576,2023-03-17 10:36:00,0.0,,21.9,38.8,27.9,-1.6,7.8,3576
3577,2023-03-17 10:37:00,0.0,900.0,21.9,35.8,27.6,-1.4,9.0,3577
3578,2023-03-17 10:38:00,1.0,,21.9,33.4,27.4,-1.0,10.1,3578
3579,2023-03-17 10:39:00,1.0,,21.7,31.2,27.1,0.9,10.9,3579
3580,2023-03-17 10:40:00,0.0,,21.9,37.4,29.3,-4.4,8.2,3580
3581,2023-03-17 10:41:00,0.0,,22.4,45.1,31.7,-2.4,5.3,3581
3582,2023-03-17 10:42:00,0.0,,22.3,44.7,32.0,-2.2,5.6,3582
3583,2023-03-17 10:43:00,0.0,1350.0,22.2,41.7,31.5,-2.0,6.8,3583
3584,2023-03-17 10:44:00,0.0,,22.1,38.7,31.2,-1.6,8.0,3584
3585,2023-03-17 10:45:00,0.0,,22.1,36.2,30.7,-1.3,9.3,3585
3586,2023-03-17 10:46:00,0.0,,21.9,34.0,30.4,-1.2,10.1,3586
3587,2023-03-17 10:47:00,0.0,,21.8,32.4,30.0,-0.7,11.1,3587
3588,2023-03-17 10:48:00,0.0,,21.8,31.3,29.6,-0.7,11.9,3588
3589,2023-03-17 10:49:00,0.0,100.0,21.7,30.2,29.3,-0.4,12.7,3589
3590,2023-03-17 10:50:00,0.0,,21.6,29.4,29.0,-0.3,13.5,3590
3591,2023-03-17 10:51:00,0.0,,21.7,28.8,28.8,-0.2,14.0,3591
3592,2023-03-17 10:52:00,0.0,,21.6,28.2,28.4,0.0,14.7,3592
3593,2023-03-17 10:53:00,0.0,,21.6,27.7,27.9,0.0,15.1,3593
3594,2023-03-17 10:54:00,0.0,,21.7,27.2,27.5,0.3,15.5,3594
3595,2023-03-17 10:55:00,0.0,100.0,21.7,26.8,27.0,0.4,16.0,3595
3596,2023-03-17 10:56:00,0.0,,21.6,26.4,26.8,0.6,16.5,3596
3597,2023-03-17 10:57:00,0.0,,21.6,26.0,26.5,0.6,16.7,3597
3598,2023-03-17 10:58:00,0.0,,21.5,25.8,26.4,0.6,17.1,3598
3599,2023-03-17 10:59:00,0.0,,21.5,25.4,26.4,0.8,17.2,3599
3600,2023-03-17 11:00:00,0.0,,21.5,25.2,26.1,0.8,17.5,3600
3601,2023-03-17 11:01:00,0.0,100.0,21.6,24.9,25.7,1.0,17.7,3601
3602,2023-03-17 11:02:00,1.0,,21.6,24.8,25.5,1.2,18.0,3602
3603,2023-03-17 11:03:00,1.0,,21.0,24.0,25.0,-3.0,18.2,3603
3604,2023-03-17 11:04:00,0.0,,21.6,32.6,28.7,-3.3,12.3,3604
3605,2023-03-17 11:05:00,0.0,,22.3,41.5,31.1,-2.1,7.2,3605
3606,2023-03-17 11:06:00,0.0,,22.1,42.2,31.8,-1.8,6.7,3606
3607,2023-03-17 11:07:00,0.0,1450.0,22.1,40.0,31.5,-1.7,7.7,3607
3608,2023-03-17 11:08:00,0.0,,22.0,37.3,31.4,-1.3,8.8,3608
3609,2023-03-17 11:09:00,0.0,,22.0,35.0,30.7,-1.0,9.8,3609
3610,2023-03-17 11:10:00,0.0,,22.0,33.3,30.2,-0.6,10.9,3610
3611,2023-03-17 11:11:00,0.0,,21.9,31.9,30.0,-0.6,11.6,3611
3612,2023-03-17 11:12:00,0.0,,21.9,30.9,29.6,-0.5,12.5,3612
3613,2023-03-17 11:13:00,0.0,100.0,21.9,30.0,29.2,-0.2,13.3,3613
3614,2023-03-17 11:14:00,0.0,,21.8,29.2,28.9,0.1,13.8,3614
3615,2023-03-17 11:15:00,0.0,,21.9,28.6,28.5,0.0,14.5,3615
3616,2023-03-17 11:16:00,0.0,,21.8,28.1,28.1,0.3,15.1,3616
3617,2023-03-17 11:17:00,0.0,,21.8,27.6,27.9,0.6,15.5,3617
3618,2023-03-17 11:18:00,0.0,,21.7,27.1,27.6,0.5,16.0,3618
3619,2023-03-17 11:19:00,0.0,100.0,21.7,26.8,27.5,0.7,16.4,3619
3620,2023-03-17 11:20:00,0.0,,21.7,26.5,27.2,0.8,16.7,3620
3621,2023-03-17 11:21:00,0.0,,21.7,26.1,26.9,0.8,17.1,3621
3622,2023-03-17 11:22:00,0.0,,21.7,25.8,26.7,1.0,17.4,3622
3623,2023-03-17 11:23:00,0.0,,21.7,25.6,26.4,1.0,17.6,3623
3624,2023-03-17 11:24:00,0.0,,21.7,25.3,26.3,1.2,17.9,3624
3625,2023-03-17 11:25:00,0.0,150.0,21.6,25.0,26.0,1.3,18.0,3625
3626,2023-03-17 11:26:00,0.0,,21.7,24.9,25.6,1.4,18.2,3626
3627,2023-03-17 11:27:00,0.0,,22.0,26.4,25.3,-3.1,17.2,3627
3628,2023-03-17 11:28:00,0.0,,22.4,36.7,30.0,-1.4,9.7,3628
3629,2023-03-17 11:29:00,0.0,,22.5,41.7,31.5,-2.2,6.8,3629
3630,2023-03-17 11:30:00,0.0,,22.4,40.9,31.6,-1.9,7.2,3630
3631,2023-03-17 11:31:00,0.0,1350.0,22.2,38.3,31.5,-1.5,8.3,3631
3632,2023-03-17 11:32:00,0.0,,22.2,35.9,31.1,-1.2,9.4,3632
3633,2023-03-17 11:33:00,0.0,,22.1,33.9,30.6,-0.9,10.4,3633
3634,2023-03-17 11:34:00,0.0,,22.0,32.4,30.4,-0.7,11.2,3634
3635,2023-03-17 11:35:00,0.0,,21.9,31.3,30.1,-0.5,12.2,3635
3636,2023-03-17 11:36:00,0.0,,22.0,30.4,29.7,-0.4,12.9,3636
3637,2023-03-17 11:37:00,0.0,100.0,21.9,29.5,29.2,0.0,13.6,3637
3638,2023-03-17 11:38:00,0.0,,22.0,28.9,28.9,0.1,14.3,3638
3639,2023-03-17 11:39:00,0.0,,21.9,28.3,28.6,0.4,14.8,3639
3640,2023-03-17 11:40:00,0.0,,21.9,27.9,28.3,0.4,15.4,3640
3641,2023-03-17 11:41:00,0.0,,21.9,27.4,28.0,0.5,15.7,3641
3642,2023-03-17 11:42:00,0.0,,21.9,27.0,27.7,0.7,16.2,3642
3643,2023-03-17 11:43:00,0.0,150.0,21.7,26.6,27.5,0.7,16.6,3643
3644,2023-03-17 11:44:00,0.0,,21.7,26.3,27.3,0.9,17.0,3644
3645,2023-03-17 11:45:00,0.0,,21.7,25.9,26.9,1.0,17.3,3645
3646,2023-03-17 11:46:00,0.0,,21.8,25.7,26.8,1.0,17.6,3646
3647,2023-03-17 11:47:00,0.0,,21.8,25.4,26.5,1.1,17.7,3647
3648,2023-03-17 11:48:00,0.0,,21.7,25.2,26.3,1.3,18.0,3648
3649,2023-03-17 11:49:00,0.0,100.0,21.8,25.0,25.8,1.4,18.2,3649
3650,2023-03-17 11:50:00,0.0,,21.4,27.3,26.6,-3.4,15.6,3650
3651,2023-03-17 11:51:00,0.0,,22.4,38.0,30.6,-1.8,8.7,3651
3652,2023-03-17 11:52:00,0.0,,22.5,41.6,31.7,-2.0,6.7,3652
3653,2023-03-17 11:53:00,0.0,,22.3,40.4,31.8,-1.8,7.3,3653
3654,2023-03-17 11:54:00,0.0,,22.2,37.8,31.6,-1.4,8.5,3654
3655,2023-03-17 11:55:00,0.0,1300.0,22.2,35.6,31.1,-1.2,9.5,3655
3656,2023-03-17 11:56:00,0.0,,22.1,33.7,30.8,-0.8,10.6,3656
3657,2023-03-17 11:57:00,0.0,,22.0,32.3,30.4,-0.6,11.5,3657
3658,2023-03-17 11:58:00,0.0,,22.0,31.3,30.0,-0.4,12.3,3658
3659,2023-03-17 11:59:00,0.0,,21.9,30.3,29.6,-0.1,13.1,3659
3660,2023-03-17 12:00:00,0.0,,21.9,29.5,29.2,0.0,13.8,3660
3661,2023-03-17 12:01:00,1.0,100.0,21.9,28.7,28.7,0.0,14.4,3661
3662,2023-03-17 12:02:00,0.0,,22.0,28.2,28.3,0.4,15.0,3662
3663,2023-03-17 12:03:00,0.0,,22.0,27.6,28.2,0.6,15.6,3663
3664,2023-03-17 12:04:00,0.0,,21.9,27.2,27.9,0.4,16.0,3664
3665,2023-03-17 12:05:00,0.0,,21.9,26.9,27.6,0.8,16.3,3665
3666,2023-03-17 12:06:00,0.0,,21.9,26.5,27.4,0.9,16.7,3666
3667,2023-03-17 12:07:00,0.0,100.0,21.9,26.1,27.1,1.0,17.0,3667
3668,2023-03-17 12:08:00,0.0,,21.9,25.8,26.9,0.9,17.4,3668
3669,2023-03-17 12:09:00,0.0,,21.8,25.7,26.7,1.1,17.7,3669
3670,2023-03-17 12:10:00,1.0,,21.8,25.3,26.4,1.0,17.9,3670
3671,2023-03-17 12:11:00,1.0,,22.0,28.4,27.5,-1.9,14.9,3671
3672,2023-03-17 12:12:00,0.0,,21.9,39.3,30.0,-1.6,7.7,3672
3673,2023-03-17 12:13:00,0.0,1350.0,25.5,44.0,29.3,-2.2,5.3,3673
3674,2023-03-17 12:14:00,0.0,,24.5,42.0,28.4,-1.9,5.9,3674
3675,2023-03-17 12:15:00,1.0,,23.5,38.9,28.1,-1.4,7.0,3675
3676,2023-03-17 12:16:00,1.0,,22.6,36.9,27.8,-1.9,7.5,3676
3677,2023-03-17 12:17:00,1.0,,22.5,43.2,29.9,0.8,4.9,3677
3678,2023-03-17 12:18:00,1.0,,22.6,49.8,30.1,2.7,6.0,3678
3679,2023-03-17 12:19:00,1.0,2650.0,22.6,54.4,30.3,3.4,7.8,3679
3680,2023-03-17 12:20:00,1.0,,21.8,57.0,30.3,4.6,9.2,3680
3681,2023-03-17 12:21:00,1.0,,22.0,58.8,30.4,5.7,9.4,3681
3682,2023-03-17 12:22:00,1.0,,22.6,59.9,29.9,5.7,10.2,3682
3683,2023-03-17 12:23:00,1.0,,22.0,60.7,30.4,5.8,10.4,3683
3684,2023-03-17 12:24:00,1.0,,22.1,61.6,30.1,5.9,10.6,3684
3685,2023-03-17 12:25:00,1.0,4950.0,22.5,62.4,30.1,6.2,9.8,3685
3686,2023-03-17 12:26:00,1.0,,22.4,62.3,30.4,7.4,10.6,3686
3687,2023-03-17 12:27:00,1.0,,22.2,62.8,31.0,7.9,11.2,3687
3688,2023-03-17 12:28:00,1.0,,22.3,63.2,30.4,6.8,10.8,3688
3689,2023-03-17 12:29:00,1.0,,22.4,63.7,30.8,7.1,10.9,3689
3690,2023-03-17 12:30:00,1.0,,22.8,63.7,30.6,6.9,10.7,3690
3691,2023-03-17 12:31:00,1.0,5000.0,22.3,63.9,30.6,8.4,11.5,3691
3692,2023-03-17 12:32:00,1.0,,22.8,63.8,31.0,8.6,12.1,3692
3693,2023-03-17 12:33:00,1.0,,22.8,64.4,30.9,8.8,11.9,3693
